Link,country,httpcode
"https://www.arnica.io/blog/sca-testing-for-secure-software-development-when-where-and-how-to-scan-for-maximum-impact#:~:text=Harnessing sophisticated vulnerability prioritization and automating Software,intricacies and necessities of modern application security.",china,200.0
"https://www.bayrocklabs.com/case-studies/transforming-security-culture-through-data-driven-insights-for-a-global-mobility-solutions-provider#:~:text=Gained insights into employees' security practices%2C identifying,highlighting the need for enhanced awareness training.",china,200.0
"https://www.blackduck.com/glossary/what-is-cicd.html#:~:text=It is critical that teams build in,most important steps to achieving this goal.",china,200.0
https://www.blazemeter.com/p/resources/2025-state-of-continuous-testing-report,china,200.0
https://www.browserstack.com/guide/difference-between-continuous-integration-and-continuous-delivery,china,200.0
"https://www.crowdstrike.com/en-us/blog/shift-left-measure-right-assessing-efficacy-application-security-ci-cd/#:~:text=The next step is to find the,security tools and processes have on risk.",china,200.0
https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/continuous-integration-continuous-delivery-ci-cd/,china,200.0
"https://www.endorlabs.com/implementing-software-supply-chain-security#:~:text=Security tools can discover potential risks in,of components used in the build process.",china,200.0
"https://www.freecodecamp.org/news/how-to-build-a-production-ready-devops-pipeline-with-free-tools/#:~:text=How to Implement Security Testing and Scanning,scanning at various stages of your workflow.",china,200.0
https://www.hypercomply.com/blog/security-compliance,china,200.0
"https://www.infoq.com/articles/secure-resilient-delivery-pipelines/#:~:text=Securing Infrastructure Components The backbone of any,to protect the pipeline from potential threats.",china,200.0
"https://www.jit.io/resources/devsecops/ci-cd-security-tips#:~:text=11. Test all CI/CD resources Ensure that,dependencies%2C and tools used throughout the pipeline.",china,200.0
"https://www.kyotutechnology.com/financial-benefits-of-shift-left-security/#:~:text=This method emphasizes integrating security practices right,analysis taking place only after software development.",china,200.0
"https://www.larksuite.com/en_us/topics/okr-examples/okr-examples-for-it-security-specialists#:~:text=Incident Response Time: This metric measures the,the efficiency of the security response protocols.",china,200.0
https://www.legitsecurity.com/aspm-knowledge-base/what-is-cicd-security,china,200.0
"https://www.linkedin.com/pulse/security-metrics-cyber-risk-indicators-constitute-saheed-oyedele-mg7qe#:~:text=Risk scores are usually calculated by combining,Threats%2C Impact and controls influence risk score.",china,200.0
"https://www.linkedin.com/pulse/what-cicd-pipeline-trolleyesecurity-mdwuc#:~:text=4. Secure Configuration Management: Ensure that all,of IT Client Solutions at Tobin Solutions.",china,200.0
"https://www.lunavi.com/blog/improve-your-cloud-security-posture-with-azure-security-center#:~:text=You can visualize the security state of,improve. A higher score implies better security.",china,200.0
"https://www.mdpi.com/2673-4591/59/1/57#:~:text=Lack of attention to security across the,regular security assessments throughout the CI/CD cycle.",china,403.0
"https://www.openxcell.com/blog/secure-software-development/#:~:text=As part of secure programming practices%2C users,such as the principle of least privilege.",china,403.0
https://www.ox.security/blog/ci-cd-pipeline-security/,china,403.0
"https://www.paloaltonetworks.ca/cyberpedia/what-is-ci-cd-security#:~:text=Dynamic application security testing (DAST) checks running,toward the end of the CI/CD pipeline.",china,200.0
https://www.paloaltonetworks.com/cyberpedia/what-is-ci-cd-security,china,200.0
"https://www.paloaltonetworks.com/cyberpedia/what-is-the-ci-cd-pipeline-and-ci-cd-security#:~:text=A continuous integration and continuous delivery/deployment (CI/CD),tasks%2C which enables early bug detection%2C reduces",china,200.0
https://www.practical-devsecops.com/devsecops-metrics/,china,200.0
https://www.practical-devsecops.com/devsecops-metrics/?srsltid=AfmBOooE06YJ1uaTRT9xDkhcyjLvcjn9gD0-DK-nPggh32xYAQq9ghVx,china,200.0
https://www.redhat.com/en/topics/devops/what-is-ci-cd,china,200.0
"https://www.sentinelone.com/cybersecurity-101/cloud-security/container-security-testing/#:~:text=By integrating security into the development process,security posture and better protect sensitive data.",china,200.0
"https://www.servicenow.com/products/security-operations/what-is-devsecops.html#:~:text=Security training Security training and awareness programs,education is a fundamental part of DevSecOps.",china,
https://www.sify.com/security/how-to-secure-your-devops-pipelines/,china,200.0
https://www.techtarget.com/searchitoperations/tip/9-ways-to-infuse-security-in-your-CI-CD-pipeline,china,200.0
"https://www.turing.com/kb/ci-cd-pipeline#:~:text=It is crucial to track the time,required to fix and tackle the bugs.",china,200.0
https://www.wiz.io/academy/ci-cd-security-best-practices,china,200.0
"https://xygeni.io/cicd-security/#:~:text=Apply least privilege access controls in pipelines,ensure secure configurations while reducing risk exposure.",china,200.0
"https://zeet.co/blog/ci-cd-security#:~:text=Secure configuration management is essential to ensure,encryption settings%2C and network configurations%2C among others.",china,200.0
https://anchore.com/cicd/,china,200.0
https://bluegoatcyber.com/blog/ci-cd-pipelines-enhancing-security-in-devops/,china,200.0
https://nephosec.com/cicd-pipeline-security/,china,200.0
https://patentscope2.wipo.int/search/ru/detail.jsf;jsessionid=4089A3305282A80FD06AFD6DDE893556?docId=WO2024259645&_gid=202452,china,200.0
https://testriq.com/blog/tag/pipeline-security,china,200.0
https://www.beyondidentity.com/resource/3-ci-cd-pipeline-security-best-practices,china,200.0
https://www.conjur.org/use-cases/ci-cd-pipelines/,china,200.0
https://www.gologic.ca/en/category/ci-cd-or-integration-and-continuous-deployment/,china,200.0
https://www.hsdl.org/c/view?docid=750295,china,200.0
https://www.progress.com/resources/papers/progress-datadirect-hybrid-data-pipeline-security-statement,china,200.0
https://carijournals.org/journals/index.php/IJCE/article/view/3047?srsltid=AfmBOorzbVjb7JHBtjbDOH5az9lbo-_-43DIS89CwMRC2azpT7pF_1nV,china,200.0
https://code.kingdee.com/gitlab/help/ci/pipelines/pipeline_security.md,china,200.0
https://contextqa.com/ci-cd-pipeline-security-guide/,china,200.0
https://cyberwolfe.com/cicd-pipeline-security/,china,200.0
https://hetmehta.com/resources/DevSecOps-Checklist/,china,200.0
https://spectralops.io/blog/ci-cd-security-hardening/,china,200.0
https://www.scribd.com/document/742594335/1701799484-Ci-CD-Pipeline-Security-Best-Practices,china,200.0
https://www.stepsecurity.io/blog/stepsecuritys-alignment-with-cisas-ci-cd-security-guidance,china,200.0
https://www.strongdm.com/blog/ci-cd-security-and-ci-cd-pipeline,china,200.0
https://www.swiftorial.com/tutorials/security/vulnerabilities/devsecops/ci_cd_pipeline_security,china,200.0
https://apiiro.com/product/sscs/,china,200.0
https://coralogix.com/blog/ci-cd-security/,china,200.0
https://tantosec.com/blog/build-pipeline-security-assessment/,china,200.0
https://www.asperitas.consulting/article-cicd-pineline-security-20241111.html,china,200.0
https://www.cisco.com/c/en/us/td/docs/solutions/Verticals/Oil_and_Gas/Pipeline/SecurityReference/Security-IRD/Security-IRD.html,china,200.0
https://www.fortinet.com/uk/resources/cyberglossary/ci-cd-pipeline,china,200.0
https://www.ict.inaf.it/gitlab/help/user/application_security/vulnerability_report/pipeline.md,china,200.0
https://www.linkedin.com/pulse/aws-powered-cicd-pipeline-security-kenza-soopramanien-kqjec,china,200.0
https://www.opsera.io/learn/devsecops-best-practices-for-ci-cd-pipeline-security,china,200.0
https://www.travis-ci.com/blog/ci-cd-security-practices/,china,200.0
https://blog.gitguardian.com/pipeline-integrity-and-security-in-devsecops/,china,200.0
https://blog.jetbrains.com/teamcity/2025/04/ci-cd-security-best-practices/,china,200.0
https://cfp.securitybsides.org.uk/bsides-london-2024/talk/P8GMHQ/,china,200.0
https://isosecu.com/blog/cicd-pipeline-security,china,200.0
https://mobizinc.com/resources/devsecops-principles-and-concepts-for-automation/,china,200.0
https://offensive360.com/jenkins-pipeline-security/,china,200.0
https://reliasoftware.com/blog/5-best-practices-for-enhancing-ci-cd-pipeline-security,china,200.0
https://squareops.com/knowledge/ci-cd-security-best-practices-for-devsecops-teams/,china,200.0
https://www.aerowave-tech.com/images/CICD_Pipeline_Security_Best_Practices.pdf,china,200.0
https://www.gao.gov/products/gao-10-867,china,403.0
https://fastercapital.com/topics/what-is-pipeline-security-and-why-is-it-important.html,china,200.0
https://industrialcyber.co/regulation-standards-and-compliance/strengthening-pipeline-security-a-guide-for-ot-professionals-on-tsa-pipeline-security-directives-and-the-2024-notice-of-proposed-rules/,china,200.0
https://inventive-it.com/resources/practices-for-adding-ci-cd-pipeline-security/,china,200.0
https://learn.microsoft.com/en-us/azure/devops/organizations/security/about-security-roles?view=azure-devops,china,200.0
https://palantir.com/docs/foundry/building-pipelines/security-overview//,china,200.0
https://securityboulevard.com/2022/11/8-ci-cd-best-practices-secure-your-software-development-pipeline-2/,china,403.0
https://waratek.com/blog/cicd-security/,china,200.0
https://www.aquasec.com/use-cases/devops-security/,china,200.0
https://www.dragos.com/resource/u-s-transportation-security-administration-pipeline-security-directives/,china,200.0
https://www.wiz.io/lp/ci-cd-security-best-practices-cheat-sheet,china,200.0
https://docs.bmc.com/xwiki/bin/view/Mainframe/DevX/BMC-AMI-DevX-Code-Pipeline/bcispw2201/Installing/Installation-roadmap/Purpose-of-the-roadmap/Code-Pipeline-Security/,china,200.0
https://media.jfrog.com/wp-content/uploads/2019/11/20130147/DevSecOps-ebook.pdf,china,200.0
https://open.spotify.com/episode/7GDoGehV6XqBMkgFizidye,china,200.0
https://openssf.org/blog/2025/08/05/visualizing-secure-mlops-mlsecops-a-practical-guide-for-building-robust-ai-ml-pipeline-security/,china,200.0
https://owasp.org/www-project-spvs/,china,200.0
https://sprocketfox.io/xssfox/2021/02/18/pipeline/,china,200.0
https://www.devopsinstitute.com/wp-content/uploads/2021/08/DSO-21-RaviLachhman-SlideDeck.pdf,china,200.0
https://www.myshyft.com/blog/security-metrics-for-deployment/,china,200.0
https://www.tsa.gov/travel/frequently-asked-questions/pipeline-security-guidelines,china,200.0
https://zeet.co/blog/ci-cd-security,china,200.0
https://cybersecuritynews.com/secure-your-ci-cd-pipeline/,china,200.0
https://faun.pub/cloud-ci-cd-pipeline-security-checklist-8500953d4c5d,china,200.0
https://hackernoon.com/devsecops-deep-dive-cicd-pipeline-security,china,200.0
https://thecyphere.com/blog/top-10-ci-cd-security-risks/,china,403.0
https://www.akeyless.io/blog/aligning-ci-cd-pipeline-security-with-nsa-cisa-guidance/,china,200.0
https://www.dragonspears.com/blog/devsecops-assessment-questions,china,200.0
https://www.opsmx.com/blog/security-and-compliance-best-practices-for-ci-cd-pipelines-in-2023/,china,200.0
https://www.researchgate.net/publication/390119501_CI_CD_Pipeline_Security_Best_Practices_for_Cloud_Deployment,china,403.0
https://www.sei.cmu.edu/training/devsecops-process-implementation/,china,404.0
https://xygeni.io/blog/what-security-standards-for-cicd-pipelines-apply-in-2025/,china,200.0
https://aspiainfotech.com/2024/09/11/ci-cd-pipeline-security/,china,200.0
https://ieeexplore.ieee.org/document/11011960/,china,418.0
https://thenewstack.io/security-metrics-that-actually-matter-in-a-devops-world/,china,200.0
https://www.cloudbees.com/blog/top-devsecops-tools,china,200.0
https://www.cyberdb.co/devops-security-metrics-and-kpis-a-comprehensive-guide/,china,200.0
https://www.hayrok.com/post/uncovering-the-secrets-of-devsecops-success-a-deep-dive-into-cloud-native-security-metrics-and-kpis,china,200.0
https://www.keitaro.com/insights/2022/05/13/5-best-practices-to-ensure-a-ci-cd-pipelines-security/,china,200.0
https://www.peakhour.io/learning/devsecops/what-is-cicd-security-integration/,china,200.0
https://www.redhat.com/en/topics/devops/what-cicd-pipeline,china,200.0
https://ciphersecurity.io/services/devsecops,china,200.0
https://codefresh.io/learn/ci-cd/ci-cd-security-7-risks-and-what-you-can-do-about-them/,china,200.0
https://docs-cortex.paloaltonetworks.com/r/Cortex-Cloud-Posture-Management/CI/CD-Security/What-is-CI/CD-security?contentId=bIMWlgMxKdS2L4RyiiKCqQ,china,200.0
https://dzone.com/refcardz/continuous-delivery-pipeline-security-essentials,china,403.0
https://help.accuknox.com/use-cases/cicd-sec/,china,200.0
https://spb.hse.ru/en/ba/log/students/diplomas/1046843847,china,200.0
https://spectralops.io/for-jenkins/,china,200.0
https://www.cyberark.com/what-is/ci-cd-pipeline/,china,200.0
https://www.jit.io/resources/appsec-tools/top-11-devops-security-tools,china,200.0
https://www.ox.security/blog/should-appsec-teams-be-more-concerned-about-pipeline-vulnerabilities/,china,403.0
https://amzur.com/blog/ci-cd-pipeline-security-with-dockers/,china,200.0
https://circleci.com/,china,200.0
https://pure.atu.ie/en/publications/continuous-pipeline-security-with-azure-devops,china,403.0
https://snyk.io/blog/strengthen-security-ci-cd-pipeline/,china,200.0
https://solutionshub.epam.com/blog/post/ci_cd_security,china,200.0
https://www.cisco.com/c/en/us/td/docs/solutions/Verticals/Oil_and_Gas/Pipeline/SecurityReference/Security-IRD.html,china,200.0
https://www.gartner.com/en/documents/3899571,china,403.0
https://www.gologic.ca/en/continuous-integration-security/,china,200.0
https://www.iogp.org/bookstore/product/pipeline-security-guidelines/,china,200.0
https://www.stepsecurity.io/azure-security,china,200.0
https://apiiro.com/blog/ci-cd-pipeline-security-best-practices-for-your-software/,china,200.0
https://sherlockedsecurity.com/ci-cd-pipeline-security-build-test-deploy/,china,200.0
https://www.harness.io/blog/ci-cd-security-an-overview,china,200.0
https://www.practical-devsecops.com/what-is-devsecops-pipelines/?srsltid=AfmBOorMIbtmdEg_ELQNV8k-PyHhEYY_oEyq8WBzaLPu1AKuQ59eTLpH,china,200.0
https://www.researchgate.net/publication/388855211_CICD_PIPELINE_SECURITY_AND_CONTINUOUS_TESTING,china,403.0
https://www.sentinelone.com/cybersecurity-101/cloud-security/ci-cd-security-tools/,china,200.0
https://blog.infosecmatters.net/2021/10/cicd-pipeline-security-shifting-left.html,china,200.0
https://distantjob.com/blog/devsecops-implementation/,china,200.0
"https://forumalternance.cergypontoise.fr/11497279/auniteg/ygotos/ppourw/Measures+and+Metrics+in+Corporate+Security,+Second+Edition.pdf",china,200.0
https://securityboulevard.com/2023/02/from-vulnerability-to-victory-defending-your-ci-cd-pipeline/,china,403.0
https://soos.io/devops-pipeline-security,china,200.0
https://www.e-spincorp.com/application-security-testing-for-pipeline-security-sast-dast/,china,200.0
https://www.f5.com/company/blog/container-security-basics-pipeline-security,china,200.0
https://www.growingscrummasters.com/keywords/security-metrics/,china,200.0
https://www.mindbowser.com/devsecops-metrics/,china,200.0
